train/value_loss,train/clip_fraction,train/loss,train/std,time/iterations,train/n_updates,train/entropy_loss,rollout/ep_rew_mean,time/fps,time/total_timesteps,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/clip_range,train/learning_rate,rollout/ep_len_mean,time/time_elapsed
0.03230842873454094,0.0,0.013931481167674065,0.13530372083187103,10,90,1.7438151359558105,0.25,171,640,-0.0007509190589189529,0.00047648698,-0.1027902364730835,0.2,1e-05,2.93,3
0.02074310854077339,0.0,0.005245315842330456,0.1353011578321457,20,190,1.7439529299736023,0.14,172,1280,-0.001813860470429063,0.00040290318,-0.20726323127746582,0.2,1e-05,2.98,7
10.235094165802002,0.0,5.104238986968994,0.13527990877628326,30,290,1.7443458318710328,0.7,173,1920,-0.0037481971085071564,0.0012529064,-0.009361863136291504,0.2,1e-05,2.89,11
0.01508443644270301,0.0,0.001944991759955883,0.13525442779064178,40,390,1.7448727488517761,0.24,172,2560,-0.0018106822855770588,0.00037382636,-67.14984893798828,0.2,1e-05,2.92,14
3.1141303300857546,0.0,1.547325611114502,0.13524341583251953,50,490,1.74523184299469,0.72,171,3200,-0.0032421267591416837,0.00036211312,0.004369258880615234,0.2,1e-05,2.93,18
2.5932350397109984,0.0,1.2911447286605835,0.13520769774913788,60,590,1.7459305286407472,0.35,171,3840,-0.0019561046734452247,0.0003784597,0.0121268630027771,0.2,1e-05,2.93,22
0.022888770513236522,0.0,0.001805262640118599,0.1351703256368637,70,690,1.7467318773269653,0.3,171,4480,-0.004080483876168728,0.0005564336,-5.804923057556152,0.2,1e-05,2.96,26
0.3956444442272186,0.0,0.18492180109024048,0.13509613275527954,80,790,1.7484286665916442,0.62,171,5120,-0.0058380203321576115,0.001228245,-0.009721636772155762,0.2,1e-05,2.97,29
0.7692939698696136,0.0,0.3785807490348816,0.1350748986005783,90,890,1.7489671945571899,0.39,170,5760,-0.0023019040003418923,0.0007368773,-0.0003719329833984375,0.2,1e-05,2.94,33
1.523662543296814,0.0,0.7456187009811401,0.13507279753684998,100,990,1.7489885449409486,0.56,169,6400,-0.0073075171560049055,0.0017817691,0.0014534592628479004,0.2,1e-05,2.91,37
0.056550896167755126,0.0,0.016721056774258614,0.13501042127609253,110,1090,1.7504387617111206,0.21,169,7040,-0.0046163160353899,0.0007063523,-1.7025701999664307,0.2,1e-05,2.96,41
2.6721155405044557,0.0,1.325530767440796,0.13497485220432281,120,1190,1.7511764168739319,0.78,168,7680,-0.004440725222229958,0.0010779686,-0.002017974853515625,0.2,1e-05,2.93,45
0.49320992827415466,0.0,0.24391070008277893,0.13497066497802734,130,1290,1.7512036323547364,0.44,168,8320,-0.000625484436750412,0.00032817572,0.0020391345024108887,0.2,1e-05,2.95,49
2.0987167596817016,0.0,1.0429469347000122,0.13493454456329346,140,1390,1.7519638299942017,0.7,168,8960,-0.0022862817160785196,0.0007839976,0.055540502071380615,0.2,1e-05,2.92,53
0.3945280730724335,0.0,0.19153815507888794,0.13483937084674835,150,1490,1.754147481918335,0.38,168,9600,-0.0021378334611654283,0.00054547004,0.009128153324127197,0.2,1e-05,2.93,57
6.8285685062408445,0.0,3.4065101146698,0.1347692906856537,160,1590,1.7557098627090455,0.8,167,10240,-0.002854445856064558,0.00021144841,-0.004398226737976074,0.2,1e-05,2.95,60
3.1471911430358888,0.0,1.5681391954421997,0.13470040261745453,170,1690,1.7571748495101929,1.4,167,10880,-0.0015492849051952362,0.00032380316,0.00015670061111450195,0.2,1e-05,2.86,64
1.6710592031478881,0.0,0.8285343647003174,0.13465777039527893,180,1790,1.7582011699676514,0.57,167,11520,-0.00249446090310812,0.000438123,-0.009807586669921875,0.2,1e-05,2.95,68
11.150886154174804,0.0,5.565809726715088,0.13463447988033295,190,1890,1.758680820465088,1.17,167,12160,-0.0029605450108647346,0.0005765557,-0.0035325288772583008,0.2,1e-05,2.91,72
0.9888675749301911,0.0,0.4908570945262909,0.13458211719989777,200,1990,1.7598796844482423,0.36,167,12800,-0.0011020284611731768,0.0006102482,-0.028518080711364746,0.2,1e-05,2.95,76
1.7218825578689576,0.0,0.8502333760261536,0.13451890647411346,210,2090,1.7614235043525697,0.73,167,13440,-0.004455253109335899,0.0015010722,-0.004742145538330078,0.2,1e-05,2.87,80
0.8039419949054718,0.0,0.3925844728946686,0.1344882845878601,220,2190,1.761947786808014,0.66,167,14080,-0.004548007808625698,0.0021608137,0.007146656513214111,0.2,1e-05,2.93,84
3.9003259897232057,0.0,1.937251329421997,0.13447311520576477,230,2290,1.7623809337615968,0.52,167,14720,-0.0049192442558705805,0.0007158378,-0.015246391296386719,0.2,1e-05,2.94,88
1.3745928764343263,0.0,0.6785801649093628,0.13446545600891113,240,2390,1.7625357866287232,0.25,167,15360,-0.003553415648639202,0.0005279146,-0.03210616111755371,0.2,1e-05,2.94,91
9.232620334625244,0.0,4.609053134918213,0.13440150022506714,250,2490,1.7639748692512511,0.67,166,16000,-0.0020118601620197295,0.0003981851,-0.003090500831604004,0.2,1e-05,2.92,95
1.650987410545349,0.0,0.8193526864051819,0.13435186445713043,260,2590,1.7649879693984984,0.59,166,16640,-0.0018985522910952568,0.00030700304,0.004502296447753906,0.2,1e-05,2.94,99
7.277889204025269,0.0,3.6289491653442383,0.13432617485523224,270,2690,1.765649437904358,0.79,167,17280,-0.0037098236382007597,0.0009195423,0.011683762073516846,0.2,1e-05,2.92,103
0.8267253279685974,0.0,0.39775362610816956,0.13429959118366241,280,2790,1.7662292838096618,0.8,167,17920,-0.007007020898163319,0.0014901245,0.004165291786193848,0.2,1e-05,2.92,106
1.4947683453559875,0.0,0.7410385608673096,0.1342518925666809,290,2890,1.7672649264335631,0.66,167,18560,-0.0026216499507427217,0.0009815237,-0.034644126892089844,0.2,1e-05,2.94,110
8.463347816467286,0.0,4.226372241973877,0.1341743916273117,300,2990,1.7689120531082154,0.89,168,19200,-0.0014506931416690349,0.00042737275,0.004860639572143555,0.2,1e-05,2.94,114
5.89094762802124,0.0,2.940760850906372,0.13411147892475128,310,3090,1.77036212682724,1.1,168,19840,-0.0009047437459230423,0.00019983854,0.02122253179550171,0.2,1e-05,2.91,117
4.691886711120605,0.0,2.338179588317871,0.13403885066509247,320,3190,1.7720818638801574,0.95,169,20480,-0.0025530070532113315,0.0008363575,-0.008539795875549316,0.2,1e-05,2.89,121
0.22433626651763916,0.0,0.10803293436765671,0.13400691747665405,330,3290,1.772757613658905,0.67,169,21120,-0.001171120535582304,0.00033487845,-0.17743170261383057,0.2,1e-05,2.84,124
1.5540135741233825,0.0,0.7703049182891846,0.13397090137004852,340,3390,1.7735538601875305,0.98,169,21760,-0.002611894905567169,0.0008582305,0.021565675735473633,0.2,1e-05,2.88,128
0.2572632938623428,0.0,0.12341895699501038,0.13388186693191528,350,3490,1.7754235863685608,1.01,169,22400,-0.0018098529428243638,0.00095073134,-0.42671334743499756,0.2,1e-05,2.92,131
2.444096541404724,0.0,1.2158160209655762,0.13379831612110138,360,3590,1.7773057222366333,0.38,169,23040,-0.0026944659650325773,0.000570233,0.0365939736366272,0.2,1e-05,2.96,135
0.6393511116504669,0.0,0.31366148591041565,0.13374613225460052,370,3690,1.778589129447937,0.65,170,23680,-0.0015368042048066854,0.00058084074,-0.10032367706298828,0.2,1e-05,2.91,139
3.3514816522598267,0.0,1.6662464141845703,0.1337278038263321,380,3790,1.7790138125419617,0.75,170,24320,-0.0036323487758636473,0.0010606917,0.024092495441436768,0.2,1e-05,2.92,142
4.717986011505127,0.0,2.350620746612549,0.13364334404468536,390,3890,1.7808085203170776,0.69,170,24960,-0.0035056879743933676,0.001217356,0.013698279857635498,0.2,1e-05,2.88,146
0.9332001328468322,0.0,0.45677298307418823,0.13361413776874542,400,3990,1.7815966606140137,0.69,170,25600,-0.004280052427202463,0.0014848523,0.04166358709335327,0.2,1e-05,2.91,149
8.648081398010254,0.0,4.32077693939209,0.13353866338729858,410,4090,1.7831338167190551,1.24,171,26240,0.00012099966406822204,4.4247136e-05,0.0046697258949279785,0.2,1e-05,2.85,153
1.4878684401512146,0.0,0.739307165145874,0.1334516853094101,420,4190,1.7852118849754333,0.79,171,26880,-0.0019489536061882973,0.00064122025,-0.020962953567504883,0.2,1e-05,2.89,156
5.474047374725342,0.0,2.7308738231658936,0.13336874544620514,430,4290,1.7871241331100465,0.71,171,27520,-0.0018265940248966216,0.0002486473,-0.024311065673828125,0.2,1e-05,2.92,160
2.2734896421432493,0.0,1.1307764053344727,0.13333725929260254,440,4390,1.7879352688789367,0.46,172,28160,-0.0012261858209967613,0.00012056623,-0.042198896408081055,0.2,1e-05,2.94,163
2.978573942184448,0.0,1.4825844764709473,0.1333499699831009,450,4490,1.787490725517273,0.86,172,28800,-0.0023945962078869344,0.0005593607,0.02391362190246582,0.2,1e-05,2.9,167
1.9223214626312255,0.0,0.9527531266212463,0.1333082616329193,460,4590,1.7884634256362915,0.49,172,29440,-0.003591176774352789,0.0011413209,0.0052642822265625,0.2,1e-05,2.96,170
3.5529720067977903,0.0,1.7673031091690063,0.13326877355575562,470,4690,1.7892832279205322,0.82,172,30080,-0.004074416030198336,0.0009865789,0.03238433599472046,0.2,1e-05,2.94,174
5.248419904708863,0.0,2.6084816455841064,0.13324134051799774,480,4790,1.7900927782058715,1.08,172,30720,-0.006381540931761265,0.0010386044,-0.002344965934753418,0.2,1e-05,2.87,177
14.684986400604249,0.0,7.33200216293335,0.1331770271062851,490,4890,1.7914553046226502,1.26,173,31360,-0.003492872603237629,0.00050729234,0.010896742343902588,0.2,1e-05,2.91,181
1.0446971774101257,0.0,0.5113336443901062,0.133150115609169,500,4990,1.7920616269111633,1.22,173,32000,-0.003774291090667248,0.001658638,0.031285107135772705,0.2,1e-05,2.92,184
2.6647280931472777,0.0,1.3253639936447144,0.1330847591161728,510,5090,1.793480122089386,0.53,173,32640,-0.0023357308469712733,0.00020900276,0.021591365337371826,0.2,1e-05,2.9,188
1.8854559421539308,0.0,0.9358925819396973,0.13305097818374634,520,5190,1.7943323373794555,1.0,173,33280,-0.0026739267632365227,0.00096520875,-0.015392303466796875,0.2,1e-05,2.87,191
2.3452176809310914,0.0,1.165879249572754,0.13297045230865479,530,5290,1.7961024403572083,1.26,173,33920,-0.0026304067112505438,0.00046795327,-0.008685588836669922,0.2,1e-05,2.87,195
4.5017400741577145,0.0,2.2474329471588135,0.13288797438144684,540,5390,1.797863984107971,1.39,174,34560,0.0002786928787827492,0.00010572281,0.011919796466827393,0.2,1e-05,2.84,198
4.091172313690185,0.0,2.0436110496520996,0.1327960342168808,550,5490,1.8000119209289551,0.84,174,35200,1.960722729563713e-05,7.399358e-05,-0.021149873733520508,0.2,1e-05,2.93,202
1.1416029930114746,0.0,0.5587427020072937,0.13275060057640076,560,5590,1.8011693358421326,0.61,174,35840,-0.004019670747220516,0.0007512318,-0.040297627449035645,0.2,1e-05,2.9,205
3.3694323539733886,0.0,1.6753203868865967,0.13272006809711456,570,5690,1.8018142938613892,1.05,174,36480,-0.00322848679497838,0.0012406874,0.004332900047302246,0.2,1e-05,2.92,208
15.613741207122803,0.0,7.795069694519043,0.132652148604393,580,5790,1.8033570051193237,1.2,174,37120,-0.0037239915691316128,0.00085977744,0.0028259754180908203,0.2,1e-05,2.89,212
13.385747718811036,0.0,6.680113792419434,0.13257841765880585,590,5890,1.8049641728401185,1.37,174,37760,-0.00296471226029098,0.00064498466,0.019467830657958984,0.2,1e-05,2.93,216
3.0451640129089355,0.0,1.5180201530456543,0.13252228498458862,600,5990,1.8062071919441223,1.04,174,38400,-0.0012522871606051923,0.00048380345,-0.04360008239746094,0.2,1e-05,2.91,219
1.6346877098083497,0.0,0.8109026551246643,0.13244296610355377,610,6090,1.8079827070236205,1.34,175,39040,-0.0024321493692696095,0.00022774842,-0.02343571186065674,0.2,1e-05,2.87,222
1.6194676756858826,0.0,0.8067185878753662,0.1323651224374771,620,6190,1.8098249793052674,0.88,175,39680,-0.0004579050466418266,0.00021431968,-0.05559194087982178,0.2,1e-05,2.91,226
3.233702063560486,0.0,1.6038652658462524,0.13232877850532532,630,6290,1.8107005476951599,0.83,175,40320,-0.005712654534727335,0.0013512643,0.0052776336669921875,0.2,1e-05,2.86,230
3.8575323820114136,0.0,1.9170576333999634,0.13229309022426605,640,6390,1.8115074038505554,0.98,175,40960,-0.00473109520971775,0.0018416811,0.037618935108184814,0.2,1e-05,2.87,233
7.547808218002319,0.0,3.766862154006958,0.13221535086631775,650,6490,1.8132587194442749,1.29,175,41600,-0.0024345694109797478,0.0006604297,0.010816335678100586,0.2,1e-05,2.92,236
6.207377338409424,0.0,3.0999948978424072,0.1321449726819992,660,6590,1.8149050235748292,1.43,175,42240,0.0006800564005970955,0.00042257644,-0.01501011848449707,0.2,1e-05,2.87,240
6.009046363830566,0.0,2.9997177124023438,0.13206441700458527,670,6690,1.816720199584961,1.3,175,42880,-0.0011965980753302573,0.00025429484,0.0184517502784729,0.2,1e-05,2.88,244
6.7050432682037355,0.0,3.349139451980591,0.13199912011623383,680,6790,1.818089985847473,1.13,175,43520,-0.0010780978016555309,0.0005812999,0.01857823133468628,0.2,1e-05,2.91,247
14.083641719818115,0.0,7.020905494689941,0.1319001168012619,690,6890,1.8204300165176392,1.55,175,44160,-0.00746127050369978,0.0007923972,0.005906224250793457,0.2,1e-05,2.89,250
5.800981616973877,0.0,2.8909525871276855,0.1318323016166687,700,6990,1.8219479322433472,1.04,176,44800,-0.0038652765098959206,0.0015502702,-0.04058527946472168,0.2,1e-05,2.94,254
2.4571333169937133,0.0,1.2178418636322021,0.13174740970134735,710,7090,1.823922622203827,1.44,176,45440,-0.005008649453520775,0.0017121444,0.03172844648361206,0.2,1e-05,2.89,257
1.1979809999465942,0.0,0.5897516012191772,0.13169945776462555,720,7190,1.8250785231590272,1.07,176,46080,-0.0029566368088126183,0.000660209,0.004546999931335449,0.2,1e-05,2.91,261
2.854925298690796,0.0,1.419063925743103,0.13166473805904388,730,7290,1.8259012222290039,1.05,176,46720,-0.0029650362208485602,0.00032612775,0.011406302452087402,0.2,1e-05,2.91,264
5.268188762664795,0.0,2.6228737831115723,0.1315883994102478,740,7390,1.8275763154029847,1.27,176,47360,-0.004530289210379124,0.0007039346,-0.005214810371398926,0.2,1e-05,2.87,268
7.690038108825684,0.0,3.836860179901123,0.13155138492584229,750,7490,1.828454613685608,1.74,176,48000,-0.0032438614405691625,0.0006885333,-0.002284526824951172,0.2,1e-05,2.87,271
1.189773952960968,0.0,0.5851388573646545,0.1315222978591919,760,7590,1.8291211128234863,0.85,176,48640,-0.002294166851788759,0.0009021228,-0.04816019535064697,0.2,1e-05,2.85,275
2.9643401145935058,0.0,1.47294282913208,0.13143491744995117,770,7690,1.8310852885246276,1.23,176,49280,-0.0033525499515235425,0.0008195648,-0.0651240348815918,0.2,1e-05,2.86,278
7.111217355728149,0.0,3.5496203899383545,0.13134293258190155,780,7790,1.8331376910209656,2.22,176,49920,-0.0022103466093540193,0.00074776076,0.03911411762237549,0.2,1e-05,2.8,282
7.112613487243652,0.0,3.5541865825653076,0.13129407167434692,790,7890,1.8342002272605895,1.15,176,50560,-0.0004953898023813963,0.000356582,0.029483139514923096,0.2,1e-05,2.89,285
4.836775302886963,0.0,2.4138572216033936,0.13119283318519592,800,7990,1.8366981148719788,1.7,176,51200,-0.0013592613860964776,0.00036217645,-0.008872389793395996,0.2,1e-05,2.83,289
10.891413307189941,0.0,5.439489841461182,0.13112539052963257,810,8090,1.8382170438766479,1.49,176,51840,-0.0011834516189992428,0.00030537602,0.01844698190689087,0.2,1e-05,2.9,293
1.417446541786194,0.0,0.6993952393531799,0.13106271624565125,820,8190,1.839694905281067,1.95,176,52480,-0.002954891137778759,0.0006566737,-0.008356690406799316,0.2,1e-05,2.83,296
8.226364994049073,0.0,4.10034704208374,0.1310056447982788,830,8290,1.840981411933899,1.74,176,53120,-0.005180893093347549,0.0010583773,0.04301995038986206,0.2,1e-05,2.86,300
3.194609451293945,0.0,1.5922839641571045,0.1309354156255722,840,8390,1.8425897359848022,1.3,176,53760,-0.0012041824869811536,0.00050684717,-0.011418700218200684,0.2,1e-05,2.88,303
4.852637529373169,0.0,2.423741102218628,0.13087041676044464,850,8490,1.844074046611786,0.98,177,54400,-0.00014129821211099624,0.00030834414,-0.0045784711837768555,0.2,1e-05,2.91,307
10.869272708892822,0.0,5.4328083992004395,0.13083712756633759,860,8590,1.8449450850486755,1.67,177,55040,0.0010305624455213547,0.00013572723,0.0027537941932678223,0.2,1e-05,2.85,310
5.060271692276001,0.0,2.522176504135132,0.13076122105121613,870,8690,1.8466074228286744,2.09,177,55680,-0.003505783900618553,0.00086194,-0.030954480171203613,0.2,1e-05,2.86,314
13.545590877532959,0.0,6.759645462036133,0.13070334494113922,880,8790,1.8480146288871766,1.8,177,56320,-0.004603334795683622,0.00072952826,-0.0013778209686279297,0.2,1e-05,2.83,317
2.247155451774597,0.0,1.115936279296875,0.13065798580646515,890,8890,1.84906005859375,1.42,177,56960,-0.0031359346583485605,0.00065728463,-0.06662142276763916,0.2,1e-05,2.86,321
4.5476216793060305,0.0,2.2633941173553467,0.1305861473083496,900,8990,1.8506132125854493,1.47,177,57600,-0.004054999351501465,0.0009348588,-0.045268893241882324,0.2,1e-05,2.82,324
9.12439546585083,0.0,4.555481910705566,0.13046404719352722,910,9090,1.8534518122673034,1.67,177,58240,-0.0026366845704615116,0.00051511265,-0.00893867015838623,0.2,1e-05,2.77,328
4.5035097122192385,0.0,2.2452750205993652,0.1304069310426712,920,9190,1.8548985481262208,2.13,177,58880,-0.002358727250248194,0.0008976152,0.03599363565444946,0.2,1e-05,2.85,331
4.010268878936768,0.0,2.0012428760528564,0.13036146759986877,930,9290,1.8559319496154785,1.93,177,59520,-0.0008296212181448936,0.00014173053,0.0392799973487854,0.2,1e-05,2.8,335
3.7173216581344604,0.0,1.855147361755371,0.13032542169094086,940,9390,1.8568204402923585,1.32,177,60160,0.00033949743956327436,0.0002347473,-0.08783793449401855,0.2,1e-05,2.88,338
6.5435569286346436,0.0,3.262225866317749,0.13026253879070282,950,9490,1.8582379341125488,2.15,177,60800,-0.004062272887676954,0.00069101714,0.01499408483505249,0.2,1e-05,2.84,342
10.040162181854248,0.0,5.0181427001953125,0.1302117258310318,960,9590,1.8594069600105285,2.06,177,61440,0.0002245337702333927,0.00014822744,0.02588289976119995,0.2,1e-05,2.8,345
11.732996463775635,0.0,5.859354496002197,0.13015864789485931,970,9690,1.8606831073760985,2.42,177,62080,-0.0014573932625353337,0.00047708675,-0.0010520219802856445,0.2,1e-05,2.86,349
5.3207848072052,0.0,2.6521520614624023,0.13007551431655884,980,9790,1.86260986328125,1.71,177,62720,-0.0031240373849868775,0.0014091851,-0.015248298645019531,0.2,1e-05,2.78,352
5.061227750778198,0.0,2.5232651233673096,0.13001513481140137,990,9890,1.8639421343803406,1.17,177,63360,-0.0015104765072464943,0.00048792642,-0.02900564670562744,0.2,1e-05,2.91,356
13.272337341308594,0.0,6.623258113861084,0.12993223965168,1000,9990,1.866001296043396,1.85,177,64000,-0.004300775658339262,0.0007036412,0.016627013683319092,0.2,1e-05,2.81,359
8.814211559295654,0.0,4.381947040557861,0.12987376749515533,1010,10090,1.8673401594161987,1.74,177,64640,-0.011929566226899623,0.0023436248,0.0084000825881958,0.2,1e-05,2.86,363
5.537331247329712,0.0,2.765129327774048,0.12979887425899506,1020,10190,1.8690735459327699,1.67,178,65280,-0.0006014171987771988,0.0003028568,-0.033840298652648926,0.2,1e-05,2.88,366
4.865274333953858,0.0,2.4246530532836914,0.12974464893341064,1030,10290,1.8702554106712341,1.92,178,65920,-0.0030721208080649377,0.0012063822,0.01161491870880127,0.2,1e-05,2.8,370
12.172103977203369,0.0,6.081592559814453,0.1296599954366684,1040,10390,1.8722296357154846,2.13,178,66560,-0.0009051096625626087,0.0006491402,-0.013308525085449219,0.2,1e-05,2.85,373
15.383111190795898,0.0,7.683132171630859,0.12960074841976166,1050,10490,1.8736369848251342,2.12,178,67200,-0.0026150055229663847,0.00070974603,0.010124683380126953,0.2,1e-05,2.8,376
14.797668647766113,0.0,7.389873504638672,0.12952376902103424,1060,10590,1.8754274368286132,1.97,178,67840,-0.0030208182521164416,0.00047140662,-0.007073521614074707,0.2,1e-05,2.87,380
4.791763639450073,0.0,2.384610652923584,0.12944869697093964,1070,10690,1.8772830009460448,2.26,178,68480,-0.004831553250551224,0.0011386657,0.037289977073669434,0.2,1e-05,2.82,384
8.385926818847656,0.0,4.18074369430542,0.1293996125459671,1080,10790,1.8783789038658143,2.66,178,69120,-0.004431390576064587,0.0009090705,0.06047862768173218,0.2,1e-05,2.79,387
6.187076187133789,0.0,3.089818239212036,0.12935012578964233,1090,10890,1.8795701622962953,2.31,178,69760,-0.0003559770062565804,0.00011741277,9.769201278686523e-05,0.2,1e-05,2.83,391
8.56244878768921,0.0,4.267502784729004,0.12926749885082245,1100,10990,1.8814023971557616,2.11,178,70400,-0.005820826441049576,0.0007542111,-0.032691240310668945,0.2,1e-05,2.87,395
10.596344089508056,0.0,5.293668270111084,0.12921124696731567,1110,11090,1.8827002406120301,1.68,178,71040,-0.0013054439797997475,0.0002542939,-0.004982590675354004,0.2,1e-05,2.86,398
3.6234346866607665,0.0,1.8005105257034302,0.12911202013492584,1120,11190,1.8851044416427611,1.93,178,71680,-0.003720212122425437,0.0005840147,-0.014637112617492676,0.2,1e-05,2.81,402
4.896433687210083,0.0,2.44273042678833,0.1290641874074936,1130,11290,1.8862470149993897,2.32,178,72320,-0.0017346720211207866,0.00037034135,0.047010958194732666,0.2,1e-05,2.84,405
13.157021427154541,0.0,6.569566249847412,0.12901806831359863,1140,11390,1.8873055219650268,2.01,178,72960,-0.0033607049845159054,0.0011582458,-0.0037251710891723633,0.2,1e-05,2.83,409
8.085592460632324,0.0,4.029024124145508,0.12892641127109528,1150,11490,1.889523208141327,2.32,178,73600,-0.005332164885476232,0.0011306601,-0.0443192720413208,0.2,1e-05,2.79,412
10.67197790145874,0.0,5.3216328620910645,0.12885797023773193,1160,11590,1.8911662936210631,2.56,178,74240,-0.005792688019573689,0.0010749539,-0.005045533180236816,0.2,1e-05,2.77,416
4.271762704849243,0.0,2.1197381019592285,0.1288093626499176,1170,11690,1.892358648777008,1.77,178,74880,-0.006847733911126852,0.0010583168,-0.0294572114944458,0.2,1e-05,2.86,419
9.21379337310791,0.0,4.595643043518066,0.1287391632795334,1180,11790,1.8938374638557434,2.57,178,75520,-0.005175440711900592,0.0018181875,-0.03230297565460205,0.2,1e-05,2.75,423
15.277778625488281,0.0,7.625518321990967,0.1286693662405014,1190,11890,1.895525336265564,2.37,178,76160,-0.0026081512682139874,0.0004873136,0.006289124488830566,0.2,1e-05,2.79,426
6.7618184089660645,0.0,3.3749561309814453,0.12858371436595917,1200,11990,1.897553515434265,2.19,178,76800,-0.002319852448999882,0.0010614945,-0.05245804786682129,0.2,1e-05,2.82,430
7.666081476211548,0.0,3.826080799102783,0.12849344313144684,1210,12090,1.8997706770896912,2.17,178,77440,-0.0018706943839788437,0.00015327241,0.006271719932556152,0.2,1e-05,2.83,433
7.577177429199219,0.0,3.7803187370300293,0.12838734686374664,1220,12190,1.902129065990448,2.52,178,78080,-0.0035019401460886002,0.0008205166,0.0035750865936279297,0.2,1e-05,2.83,437
4.071359777450562,0.0,2.033215284347534,0.12831632792949677,1230,12290,1.9038686513900758,2.02,178,78720,0.0012413719668984413,0.0004158141,0.010248124599456787,0.2,1e-05,2.78,440
14.392841053009032,0.0,7.184845447540283,0.12828709185123444,1240,12390,1.9046772003173829,1.87,178,79360,-0.0035671462304890157,0.0005249074,-0.01206982135772705,0.2,1e-05,2.84,444
8.361471176147461,0.0,4.173701763153076,0.12821316719055176,1250,12490,1.906342327594757,2.53,178,80000,-0.0025731516536325215,0.000845911,0.004902660846710205,0.2,1e-05,2.78,447
6.973150968551636,0.0,3.4773871898651123,0.12814463675022125,1260,12590,1.9079723238945008,1.8,178,80640,-0.0031919619999825955,0.001209043,-0.009647488594055176,0.2,1e-05,2.78,451
11.224947929382324,0.0,5.601552486419678,0.1280585080385208,1270,12690,1.9100322008132935,2.81,178,81280,-0.0037522466853260996,0.0008670809,0.03032863140106201,0.2,1e-05,2.73,454
13.745878219604492,0.0,6.859884738922119,0.1280195266008377,1280,12790,1.9110592603683472,1.94,178,81920,-0.004822692461311817,0.0015345262,-0.0075768232345581055,0.2,1e-05,2.83,458
9.561846828460693,0.0,4.775491237640381,0.12797170877456665,1290,12890,1.9121551036834716,2.86,178,82560,-0.001182832010090351,0.00013364106,-0.009839773178100586,0.2,1e-05,2.81,462
8.992123699188232,0.0,4.4851298332214355,0.1278797686100006,1300,12990,1.914297616481781,2.99,178,83200,-0.003978031687438488,0.001165132,-0.009956836700439453,0.2,1e-05,2.81,465
6.0019784450531,0.0,2.995692014694214,0.1277892142534256,1310,13090,1.9164042472839355,2.0,178,83840,-0.0005685202777385712,0.00041070767,-0.05358386039733887,0.2,1e-05,2.82,468
18.94818248748779,0.0,9.45156192779541,0.1277228742837906,1320,13190,1.918035089969635,3.06,178,84480,-0.007440227456390858,0.0012569157,0.022191405296325684,0.2,1e-05,2.8,472
4.575983715057373,0.0,2.279557466506958,0.1276576966047287,1330,13290,1.9196575045585633,2.21,178,85120,-0.002510227635502815,0.00059467833,0.013405263423919678,0.2,1e-05,2.79,477
7.02542724609375,0.0046875,3.501223087310791,0.12759093940258026,1340,13390,1.921151340007782,2.51,178,85760,-0.0051710112020373344,0.0021261172,0.0179407000541687,0.2,1e-05,2.81,480
19.582753562927245,0.0,9.78711986541748,0.12752848863601685,1350,13490,1.9226900935173035,2.55,178,86400,0.0012446921318769455,7.645041e-05,0.01370936632156372,0.2,1e-05,2.8,484
7.131665849685669,0.0,3.5565502643585205,0.1274639219045639,1360,13590,1.924185001850128,1.94,178,87040,-0.0030455850064754486,0.0008003069,0.019603490829467773,0.2,1e-05,2.78,487
